,gene,validation,localization
15935,YGR206W,Verified,negative
15937,YDR211W,Verified,null
15946,YHR196W,Verified,regulation
15947,YDR277C,Verified,null
15949,YML092C,Verified,null
15955,YJL149W,Verified,null
15958,YFR037C,Verified,null
15960,YHR077C,Verified,null
15962,YIL056W,Verified,ion
15965,YLR229C,Verified,positive
15966,YJR052W,Verified,protein
15968,YLR292C,Verified,targeting
15969,YKL020C,Verified,ion
15972,YBR009C,Verified,null
15976,YNL008C,Verified,ion
15977,YOL111C,Verified,targeting
15978,YDR004W,Verified,null
15979,YMR312W,Verified,protein
15983,YGL178W,Verified,ion
15984,YGR121C,Verified,null
15985,YDL134C,Verified,protein
15994,YGL037C,Verified,ion
15995,YNL135C,Verified,regulation
15996,YAL030W,Verified,null
15999,YOL086C,Verified,null
16006,YGL246C,Verified,null
16010,YGR252W,Verified,positive
16011,YGR003W,Verified,ion
16012,YDR517W,Verified,protein
16013,YGL043W,Verified,positive
16014,YOR256C,Verified,targeting
16019,YGR029W,Verified,null
16020,YOR334W,Verified,null
16022,YER151C,Verified,regulation
16024,YPL209C,Verified,regulation
16027,YKL189W,Verified,null
16028,YPL254W,Verified,null
16032,YLR438W,Verified,null
16033,YCR094W,Verified,ion
16040,YPR179C,Verified,ion
16041,YDL149W,Verified,null
16042,YPL002C,Verified,ion
16043,YJR075W,Verified,null
16044,YPR124W,Verified,null
16045,YLL029W,Verified,ion
16046,YLR127C,Verified,catabolic process
16047,YER017C,Verified,null
16050,YDL132W,Verified,catabolic process
16053,YGR229C,Verified,null
16059,YPL177C,Verified,transport
16064,YMR001C,Uncharacterized,positive
16065,YBL082C,Verified,null
16066,YDL081C,Verified,regulation
16069,YFL018C,Verified,null
16071,YJL139C,Verified,null
16073,YLR066W,Verified,null
16085,YOR073W,Dubious,regulation
16086,YOR008C,Uncharacterized,positive
16087,YDR291W,Verified,null
16089,YAL015C,Verified,positive
16090,YBR240C,Verified,ion
16095,YLR180W,Verified,null
16102,YBL022C,Verified,null
16104,YOL130W,Verified,transport
16113,YIL073C,Verified,protein
16114,YGR222W,Verified,ion
16117,YKL113C,Verified,null
16121,YDR440W,Verified,histone
16124,YML132W,Verified,catabolic process
16131,YMR277W,Verified,null
16133,YCR068W,Verified,null
16139,YER116C,Verified,null
16141,YCL073C,Verified,null
16142,YMR197C,Verified,null
16144,YLL060C,Verified,null
16145,YKL219W,Verified,targeting
16153,YDR213W,Verified,ion
16154,YNL053W,Verified,regulation
16158,YMR055C,Verified,regulation
16162,YPR165W,Verified,protein
16163,YJL047C,Verified,regulation
16166,YML027W,Verified,ion
16168,YHR194W,Verified,metabolic process
16169,YGR288W,Verified,metabolic process
16171,YLR102C,Verified,null
16172,YPR030W,Verified,null
16181,YNL182C,Verified,null
16183,YHR071W,Verified,ion
16184,YLR309C,Verified,null
16188,YDR308C,Verified,ion
16189,YLR372W,Verified,ion
16191,YDL168W,Verified,ion
16196,YPR088C,Verified,targeting
16197,YBR286W,Verified,null
16199,YOL146W,Verified,null
16203,YGR123C,Verified,null
16204,YMR314W,Verified,null
16213,YKL048C,Verified,ion
16215,YAL036C,Verified,regulation
16218,YDL065C,Verified,null
16219,YGL244W,Verified,ion
16221,YNL229C,Verified,protein
16226,YDR515W,Verified,copper
16227,YOR254C,Verified,targeting
16231,YHR119W,Verified,ion
16232,YHR076W,Verified,null
16235,YOR094W,Verified,protein
16238,YEL037C,Verified,ion
16242,YNL196C,Verified,regulation
16243,YMR101C,Verified,null
16245,YCR021C,Verified,ion
16251,YJL039C,Verified,transport
16252,YBR006W,Verified,null
16259,YDR439W,Verified,null
16264,YDL130W,Verified,regulation
16265,YLR025W,Verified,transport
16271,YKR021W,Verified,ion
16276,YLR262C,Verified,null
16284,YOR173W,Verified,null
16285,YNL323W,Verified,null
16286,YPL091W,Verified,protein
16287,YML068W,Verified,null
16290,YGL166W,Verified,copper
16293,YDR293C,Verified,regulation
16298,YGL079W,Verified,protein
16299,YAL017W,Verified,negative
16303,YJL151C,Verified,catabolic process
16304,YNL076W,Verified,ion
16305,YLR182W,Verified,ion
16306,YKL001C,Verified,null
16307,YBR173C,Verified,null
16308,YIR022W,Verified,null
16309,YMR308C,Verified,ion
16312,YMR183C,Verified,null
16313,YDR414C,Verified,null
16321,YNL231C,Verified,regulation
16323,YLL021W,Verified,protein
16325,YIL071C,Verified,protein
16329,YML130C,Verified,null
16332,YNL246W,Verified,regulation
16334,YLR039C,Verified,null
16335,YNL097C,Verified,ion
16336,YDR039C,Verified,null
16348,YML047C,Verified,null
16349,YLR006C,Verified,regulation
16350,YKR102W,Verified,null
16351,YER149C,Verified,protein
16352,YER114C,Verified,null
16360,YER045C,Verified,ion
16361,YMR028W,Verified,ion
16363,YLR093C,Verified,null
16367,YBR297W,Verified,metabolic process
16373,YMR275C,Verified,null
16377,YKR077W,Verified,null
16380,YGR231C,Verified,negative
16384,YPR032W,Verified,null
16385,YJR130C,Verified,null
16386,YFL039C,Verified,protein
16391,YNR013C,Verified,ion
16393,YHR073W,Dubious,regulation
16394,YJL172W,Verified,catabolic process
16396,YBL078C,Verified,ion
16400,YDR306C,Verified,null
16406,YNR039C,Verified,null
16411,YPL125W,Verified,null
16412,YDR289C,Verified,ion
16419,YJL092W,Verified,regulation
16421,YIL038C,Verified,protein
16422,YIL138C,Verified,null
16423,YIL143C,Verified,repair
16424,YGR092W,Verified,regulation
16426,YJL207C,Verified,transport
16428,YOR038C,Verified,ion
16433,YGR178C,Verified,regulation
16434,YGR057C,Verified,ion
16435,YNL139C,Verified,positive
16437,YJR123W,Verified,null
16442,YDR135C,Verified,transport
16449,YPR001W,Verified,null
16452,YGL252C,Verified,positive
16453,YER155C,Verified,regulation
16454,YBR037C,Verified,copper
16462,YGL119W,Verified,null
16468,YBL057C,Verified,protein
16469,YBR073W,Verified,null
16472,YPR120C,Verified,ion
16473,YBL041W,Verified,null
16476,YLR403W,Verified,positive
16477,YPR180W,Verified,null
16483,YDR480W,Verified,ion
16484,YML004C,Verified,catabolic process
16487,YBR059C,Verified,null
16488,YDL198C,Verified,ion
16497,YDR207C,Verified,regulation
16498,YLR264W,Verified,regulation
16501,YKL038W,Verified,ion
16502,YDR424C,Verified,regulation
16503,YLR286C,Verified,null
16504,YNL016W,Verified,ion
16510,YFL049W,Verified,ion
16514,YHR069C,Dubious,null
16515,YDR329C,Verified,null
16517,YBR175W,Verified,regulation
16518,YGL249W,Verified,regulation
16523,YNR009W,Verified,ion
16527,YJR046W,Verified,regulation
16531,YDR092W,Verified,repair
16533,YBR171W,Verified,targeting
16534,YJL157C,Verified,null
16539,YNL262W,Verified,null
16543,YLL042C,Verified,null
16552,YOL043C,Verified,null
16563,YDR529C,Verified,null
16564,YGR044C,Verified,ion
16567,YLR135W,Verified,regulation
16572,YLR160C,Verified,ion
16577,YIL084C,Verified,ion
16578,YOR302W,Verified,null
16581,YHL016C,Verified,null
16583,YLL039C,Verified,null
16594,YIR033W,Verified,ion
16596,YDL216C,Verified,regulation
16601,YMR200W,Verified,null
16602,YPR034W,Verified,regulation
16604,YCR039C,Verified,ion
16607,YOR299W,Verified,null
16608,YDR224C,Verified,ion
16611,YDR013W,Verified,null
16618,YJL174W,Verified,null
16622,YJR058C,Verified,null
16624,YDR359C,Verified,protein
16625,YKL124W,Verified,catabolic process
16629,YJL056C,Verified,ion
16630,YPL063W,Verified,ion
16631,YOL142W,Verified,null
16633,YGL209W,Verified,ion
16635,YAL041W,Verified,protein
16637,YPL127C,Verified,negative
16638,YJL090C,Verified,positive
16641,YDR002W,Verified,catabolic process
16643,YNL039W,Verified,regulation
16645,YJL205C,Verified,null
16650,YGR101W,Verified,null
16663,YNR051C,Verified,regulation
16666,YML111W,Verified,null
16667,YHL034C,Verified,ion
16668,YGL240W,Verified,regulation
16669,YLR332W,Verified,null
16671,YGL254W,Verified,transport
16672,YOL059W,Verified,null
16674,YHL031C,Verified,null
16678,YOR090C,Verified,positive
16684,YMR105C,Verified,catabolic process
16690,YNL314W,Verified,null
16692,YDR174W,Verified,protein
16699,YPR042C,Verified,null
16701,YEL048C,Verified,null
16706,YLR021W,Verified,null
16708,YNL216W,Verified,ion
16722,YDR205W,Verified,null
16724,YLR266C,Verified,ion
16725,YER088C,Dubious,null
16728,YKL101W,Verified,catabolic process
16729,YPR028W,Verified,null
16732,YBL088C,Verified,ion
16734,YER008C,Verified,null
16735,YIR028W,Verified,null
16739,YBR177C,Verified,null
16742,YFR027W,Verified,null
16746,YDR459C,Verified,null
16748,YNR007C,Verified,null
16753,YDL170W,Verified,null
16764,YOR359W,Verified,regulation
16765,YNL239W,Verified,ion
16766,YDR410C,Verified,null
16767,YLL040C,Verified,ion
16768,YOR322C,Verified,ion
16769,YBR193C,Verified,ion
16770,YNL147W,Verified,null
16771,YOR002W,Verified,null
16772,YOR075W,Verified,null
16773,YDR404C,Verified,positive
16778,YOL090W,Verified,null
16781,YBR094W,Verified,null
16783,YGR042W,Verified,ion
16785,YNL093W,Verified,transport
16786,YOL001W,Verified,ion
16789,YLR137W,Verified,null
16790,YDL042C,Verified,regulation
16793,YOL136C,Verified,ion
16795,YER145C,Dubious,null
16796,YER110C,Verified,ion
16798,YOR304W,Verified,regulation
16806,YDR226W,Verified,null
16807,YLR097C,Verified,null
16808,YDR108W,Verified,protein
16810,YDL155W,Verified,ion
16812,YMR079W,Verified,protein
16814,YGL014W,Verified,negative
16818,YER027C,Verified,regulation
16820,YDL013W,Verified,catabolic process
16821,YKR088C,Verified,null
16823,YOR196C,Verified,null
16824,YOR231W,Verified,regulation
16828,YLR406C,Uncharacterized,null
16831,YLR383W,Verified,null
16838,YDR219C,Verified,catabolic process
16840,YNL055C,Verified,null
16843,YGL181W,Verified,negative
16844,YJL176C,Verified,positive
16846,YPL065W,Verified,catabolic process
16848,YOR134W,Verified,protein
16849,YPR154W,Verified,ion
16850,YKL122C,Verified,targeting
16853,YDR285W,Verified,regulation
16859,YHR142W,Verified,null
16860,YPL129W,Verified,null
16866,YIL147C,Verified,protein
16872,YDR131C,Verified,null
16874,YEL031W,Verified,null
16878,YNL298W,Verified,regulation
16879,YBR290W,Verified,targeting
16880,YNR075W,Verified,targeting
16881,YML113W,Verified,ion
16884,YLR330W,Verified,regulation
16885,YFR051C,Verified,null
16889,YFR004W,Verified,catabolic process
16891,YOR025W,Verified,metabolic process
16894,YGL070C,Verified,null
16895,YGL256W,Verified,null
16896,YER184C,Verified,ion
16900,YER166W,Verified,protein
16903,YDL194W,Verified,negative
16907,YGL115W,Verified,protein
16908,YMR247C,Verified,catabolic process
16910,YDR176W,Verified,null
16911,YDR381W,Verified,negative
16913,YDR484W,Verified,regulation
16915,YNL183C,Verified,regulation
16916,YGR192C,Verified,null
16919,YER064C,Verified,null
16920,YNL218W,Verified,repair
16922,YBR088C,Verified,positive
16928,YLL002W,Verified,negative
16937,YDR252W,Verified,targeting
16939,YDR054C,Verified,catabolic process
16942,YKL103C,Verified,null
16946,YDL089W,Verified,null
16948,YBR102C,Verified,null
16949,YDR096W,Verified,ion
16953,YPL046C,Verified,ion
16955,YKL196C,Verified,null
16957,YFR021W,Verified,null
16962,YHR053C,Verified,null
16963,YKL034W,Verified,catabolic process
16964,YKL061W,Verified,protein
16965,YJR042W,Verified,positive
16968,YHR186C,Verified,starvation
16970,YPL133C,Verified,ion
16972,YMR189W,Verified,null
16975,YNR023W,Verified,ion
16985,YER025W,Verified,regulation
16989,YPL273W,Verified,null
16992,YGR040W,Verified,positive
16994,YOL003C,Verified,null
16996,YJL140W,Verified,positive
16997,YOR320C,Verified,null
16998,YOL138C,Verified,ion
16999,YDR533C,Verified,null
17000,YER147C,Dubious,protein
17001,YOL038W,Verified,null
17005,YCL066W,Verified|silenced_gene,null
17006,YER043C,Verified,catabolic process
17009,YBR034C,Verified,regulation
17011,YJR063W,Verified,ion
17012,YMR161W,Verified,null
17014,YJL184W,Verified,positive
17015,YDL040C,Verified,null
17019,YER078C,Verified,null
17022,YML014W,Verified,null
17023,YKR071C,Verified,ion
17025,YOR233W,Verified,null
17026,YMR179W,Verified,null
17027,YGR280C,Verified,ion
17031,YKL175W,Verified,null
17037,YLR131C,Verified,negative
17039,YFL004W,Verified,protein
17041,YMR153W,Verified,regulation
17043,YPR103W,Verified,null
17044,YPL085W,Verified,null
17049,YGL087C,Verified,repair
17051,YGR172C,Verified,null
17055,YDR283C,Verified,protein
17056,YBR192W,Verified,null
17057,YOR049C,Verified,null
17058,YBR125C,Verified,null
17059,YJL094C,Verified,null
17064,YIL132C,Verified,null
17067,YKL015W,Verified,regulation
17072,YKL040C,Verified,null
17074,YGL158W,Verified,regulation
17076,YPL203W,Verified,null
17077,YNR055C,Verified,null
17079,YHR200W,Verified,null
17082,YML115C,Verified,null
17088,YHL035C,Verified,null
17090,YFR002W,Verified,null
17091,YBR211C,Verified,null
17093,YGR023W,Verified,null
17098,YBR057C,Verified,regulation
17101,YER164W,Verified,negative
17105,YGL113W,Verified,null
17108,YGL105W,Verified,positive
17110,YLR214W,Verified,copper
17114,YBL047C,Verified,regulation
17117,YMR032W,Verified,ion
17121,YDR201W,Verified,ion
17122,YDR254W,Verified,null
17123,YGR263C,Verified,null
17124,YNL045W,Verified,metabolic process
17126,YJL222W,Verified,transport
17128,YPR002W,Verified,null
17130,YNL310C,Verified,null
17131,YDR052C,Verified,ion
17132,YPR173C,Verified,protein
17134,YJL031C,Verified,transport
17138,YML060W,Verified,null
17141,YFL025C,Verified,ion
17143,YFL052W,Verified,ion
17144,YOR124C,Verified,catabolic process
17152,YCL052C,Verified,null
17158,YNL127W,Verified,ion
17161,YJR040W,Verified,null
17162,YPR119W,Verified,ion
17165,YKR029C,Verified,histone
17168,YMR056C,Verified,null
17174,YIL115C,Verified,null
17177,YHR158C,Verified,ion
17180,YFR049W,Verified,null
17187,YOR028C,Verified,null
17188,YOL094C,Verified,null
17189,YAL002W,Verified,transport
17193,YHR195W,Verified,null
17195,YKR090W,Verified,ion
17199,YDR523C,Verified,null
17214,YKL213C,Verified,catabolic process
17217,YML029W,Verified,positive
17220,YCR033W,Verified,histone
17221,YDR104C,Verified,null
17225,YKR059W,Verified,null
17227,YNL202W,Verified,null
17228,YJL186W,Verified,null
17231,YML016C,Verified,null
17234,YDL017W,Verified,negative
17235,YOR060C,Verified,null
17237,YGL263W,Verified,targeting
17239,YJL005W,Verified,null
17240,YJL050W,Verified,null
17250,YDR159W,Verified,protein
17254,YOR165W,Verified,null
17260,YDR357C,Verified,protein
17261,YJL109C,Verified,regulation
17263,YLR369W,Verified,targeting
17264,YPL158C,Verified,null
17266,YOL148C,Verified,protein
17272,YBR127C,Verified,null
17273,YOR047C,Verified,ion
17278,YDR016C,Verified,ion
17279,YLR234W,Verified,null
17285,YPL112C,Verified,null
17287,YIL016W,Verified,null
17288,YOL028C,Verified,ion
17292,YHR206W,Verified,protein
17293,YOL122C,Verified,ion
17294,YNL223W,Verified,null
17296,YFR055W,Verified,null
17297,YIL030C,Verified,null
17302,YER133W,Dubious,metabolic process
17304,YER162C,Verified,ion
17305,YDL190C,Verified,ion
17312,YOR374W,Verified,null
17321,YKR010C,Verified,null
17325,YCR081W,Verified,ion
17326,YDR423C,Verified,ion
17328,YGR261C,Verified,transport
17331,YMR116C,Verified,negative
17332,YNL047C,Verified,transport
17335,YGL030W,Verified,regulation
17340,YOR153W,Verified,protein
17342,YLR145W,Verified,null
17349,YFL050C,Verified,null
17350,YBR106W,Verified,protein
17351,YBL093C,Verified,ion
17352,YNL271C,Verified,protein
17353,YNL078W,Verified,null
17354,YJL124C,Verified,null
17355,YPR131C,Verified,catabolic process
17357,YPL031C,Verified,negative
17358,YHR061C,Verified,null
17361,YIL014W,Verified,null
17362,YNR001C,Verified,null
17365,YDR167W,Verified,null
17366,YJR017C,Verified,negative
17367,YPL180W,Verified,metabolic process
17369,YJL106W,Verified,regulation
17371,YDL101C,Verified,null
17375,YAL055W,Verified,positive
17376,YPL137C,Verified,protein
17383,YJR068W,Verified,null
17387,YOR138C,Verified,positive
17389,YGL093W,Verified,null
17392,YKL215C,Verified,null
17393,YCR066W,Verified,repair
17395,YBR288C,Verified,transport
17406,YHL025W,Verified,repair
17409,YNL330C,Verified,negative
17410,YER143W,Verified,ion
17411,YNL321W,Verified,null
17415,YLL006W,Verified,protein
17420,YLR440C,Verified,null
17422,YLR044C,Verified,ion
17428,YML010W,Verified,regulation
17430,YER021W,Verified,null
17432,YEL052W,Verified,null
17435,YER129W,Verified,protein
17437,YKR082W,Verified,ion
17438,YOR027W,Verified,targeting
17443,YHL028W,Verified,null
17444,YLR210W,Verified,ion
17447,YKR031C,Verified,null
17449,YHR181W,Verified,transport
17453,YGL130W,Verified,ion
17455,YCR017C,Verified,null
17457,YGL187C,Verified,null
17458,YJR082C,Verified,ion
17459,YMR048W,Verified,null
17460,YOR167C,Verified,regulation
17465,YKL011C,Verified,null
17468,YOR018W,Verified,regulation
17469,YGL201C,Verified,null
17476,YAL063C,Verified,null
17479,YNL064C,Verified,targeting
17483,YOR023C,Verified,null
17484,YOR098C,Verified,null
17487,YBR274W,Verified,null
17490,YHR204W,Verified,null
17494,YNR059W,Verified,null
17495,YDR180W,Verified,protein
17497,YIL036W,Verified,positive
17498,YOL051W,Verified,ion
17508,YGR058W,Verified,null
17512,YBR082C,Verified,catabolic process
17515,YDL003W,Verified,null
17518,YDR435C,Verified,regulation
17522,YCL001W,Uncharacterized,transport
17523,YGR198W,Verified,ion
17524,YAR007C,Verified,protein
17525,YML064C,Verified,protein
17526,YLR414C,Verified,null
17527,YML031W,Verified,null
17529,YMR036C,Verified,ion
17531,YGR218W,Verified,null
17534,YPR006C,Verified,null
17536,YGL022W,Verified,null
17539,YMR214W,Verified,null
17542,YGR063C,Verified,positive
17543,YPR020W,Verified,ion
17549,YPL243W,Verified,targeting
17553,YFL029C,Verified,null
17554,YBL091C,Verified,null
17555,YPL048W,Verified,positive
17556,YPR133C,Verified,null
17558,YNL123W,Verified,metabolic process
17559,YDR372C,Verified,ion
17560,YKL145W,Dubious,positive
17562,YDR323C,Verified,null
17563,YKL198C,Verified,null
17567,YKL032C,Verified,ion
17572,YPL015C,Verified,ion
17573,YDL107W,Verified,null
17575,YMR064W,Verified,null
17576,YOL105C,Verified,null
17577,YBR253W,Verified,ion
17581,YJL084C,Verified,ion
17582,YHR154W,Verified,regulation
17585,YMR304W,Verified,null
17590,YLR273C,Verified,null
17593,YDL225W,Verified,null
17599,YOL089C,Verified,ion
17600,YIL064W,Verified,null
17602,YKR094C,Verified,null
17604,YML103C,Verified,null
17605,YLR306W,Verified,null
17606,YGL220W,Verified,ion
17607,YOR351C,Verified,null
17610,YHL027W,Verified,regulation
17613,YDR539W,Verified,null
17616,YCR037C,Verified,ion
17623,YER049W,Verified,repair
17626,YOL009C,Verified,null
17627,YPR192W,Verified,null
17628,YOR217W,Verified,null
17634,YBR049C,Verified,null
17638,YPL066W,Verified,null
17641,YJL001W,Verified,null
17646,YHR060W,Verified,null
17647,YER094C,Verified,null
17649,YKR037C,Verified,ion
17650,YLR212C,Verified,regulation
17651,YER101C,Verified,null
17656,YIL007C,Verified,null
17661,YOR133W,Verified,regulation
17662,YIR018W,Verified,ion
17671,YGL207W,Verified,regulation
17675,YPR086W,Verified,regulation
17676,YJR125C,Verified,null
17677,YMR060C,Verified,null
17681,YGL156W,Verified,null
17685,YPL116W,Verified,histone
17693,YJR143C,Verified,regulation
